,Name,운영체제(OS),CPU,램,그래픽,저장장치,파워,무게(kg),PD충전,CPU_Score,GPU_Score,inch,ppi,Screen_Brightness,Screen_Refresh_Rate,Manufacturer,Value_Point,Value_for_Money_Point,Price_won,Launch_Date_CPU,inch_per_kg
1383,삼성전자 갤럭시북3 프로 NT960XFG-KP51G,윈도우11홈,인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 250GB / 저장 슬롯: 2개,배터리: 76Wh / 어댑터: 65W / 충전단자: 타입C / 최대19시간,1.56,USB-PD,20640.0,1102.0,16.0,138.0,400.0,120.0,SAMSUNG,6.647989717237772,443.19931448251816,1590000.0,2023.01,10.256410256410255
1384,삼성전자 갤럭시북3 프로 NT960XFT-A51A,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 76Wh / 어댑터: 65W / 충전단자: 타입C / 최대19시간,1.56,USB-PD,20640.0,1102.0,16.0,138.0,400.0,120.0,SAMSUNG,6.613947164046283,455.0922827764211,1453320.0,2023.01,10.256410256410255
1385,삼성전자 갤럭시북3 프로 NT960XFT-A51A WIN10,윈도우10(설치),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 76Wh / 어댑터: 65W / 충전단자: 타입C / 최대19시간,1.56,USB-PD,20640.0,1102.0,16.0,138.0,400.0,120.0,SAMSUNG,6.646393972556922,422.9627255205215,1661390.0,2023.01,10.256410256410255
1386,삼성전자 갤럭시북3 프로 NT960XFT-A51AR,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1340P (1.9GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 76Wh / 어댑터: 65W / 충전단자: 타입C / 최대19시간,1.56,USB-PD,20640.0,1102.0,16.0,138.0,400.0,120.0,SAMSUNG,6.712505846270029,378.1949115585296,1774880.0,2023.01,10.256410256410255
1387,에이서 니트로 5 AN515-58-78TE,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12650H (2.3GHz) / 10코어(6P+4E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 3개,배터리: 57.5Wh / 어댑터: 280W / 충전단자: DC,2.5,USB-PD,23679.0,6982.0,15.6,141.0,250.0,144.0,ACER,5.996949347576185,491.9605039890552,1218990.0,2022.01,6.24
1388,에이서 니트로 5 AN515-58-94SX,미포함(프리도스),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 3개,배터리: 57.5Wh / 어댑터: 230W / 충전단자: DC,2.5,USB-PD,28146.0,6697.0,15.6,141.0,300.0,165.0,ACER,6.103704134735107,245.12868010984369,2490000.0,2022.01,6.24
1389,에이서 니트로 5 AN515-58-95P5,윈도우11홈,인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 3개,배터리: 57.5Wh / 어댑터: 230W / 충전단자: DC,2.5,USB-PD,28146.0,6697.0,15.6,141.0,300.0,165.0,ACER,6.103704134735107,303.8180256214588,2099000.0,2022.01,6.24
1390,에이서 니트로 5 AN517-55 3070Ti,미포함(프리도스),인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 512GB / 저장 슬롯: 3개,배터리: 90Wh / 어댑터: 230W / 충전단자: DC,3.0,USB-PD,26490.0,1445.0,17.3,127.0,300.0,165.0,ACER,6.015186465438437,388.3270797571618,1549000.0,2022.01,5.766666666666667
1391,에이서 니트로 5 AN517-55 3070Ti W11,윈도우11홈,인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 512GB / 저장 슬롯: 3개,배터리: 90Wh / 어댑터: 230W / 충전단자: DC,3.0,USB-PD,26490.0,1445.0,17.3,127.0,300.0,165.0,ACER,6.015186465438437,299.4119694095788,2099000.0,2022.01,5.766666666666667
1392,에이서 스위프트 GO 14 OLED SFG14-42-R16Z,미포함(프리도스),AMD / 라이젠7(Zen4) / 7840U (3.3GHz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Radeon 780M,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 65W / 충전단자: 타입C,1.3,USB-PD,20251.0,2850.0,14.0,157.0,500.0,90.0,ACER,6.353561477506178,622.8981840692331,1020000.0,2023.01,10.769230769230768
1393,에이서 스위프트 GO 14 OLED SFG14-71-58F1,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13420H (2.1GHz) / 옥타코어(4P+4E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 50Wh / 어댑터: 100W / 충전단자: 타입C,1.32,USB-PD,18698.0,349.0,14.0,157.0,500.0,90.0,ACER,6.141286397058901,690.0321794448204,890000.0,2023.01,10.606060606060606
1394,에이서 스위프트 GO 16 OLED SFG16-71-51BY,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13420H (2.1GHz) / 옥타코어(4P+4E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 50Wh / 어댑터: 100W / 충전단자: 타입C,1.6,USB-PD,18698.0,349.0,16.0,138.0,500.0,120.0,ACER,5.959599353553026,590.644138112292,1009000.0,2023.01,10.0
1395,에이서 스위프트 GO 16 OLED SFG16-71-77FT,윈도우11홈,인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 100W / 충전단자: 타입C,1.64,USB-PD,28708.0,1445.0,16.0,138.0,500.0,120.0,ACER,6.204796417886031,466.88059487927154,1418990.0,2023.01,9.75609756097561
1396,에이서 스위프트 GO 16 OLED SFG16-71-78HK,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13620H (2.4GHz) / 10코어(6P+4E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 50Wh / 어댑터: 100W / 충전단자: 타입C,1.6,USB-PD,27017.0,595.0,16.0,138.0,500.0,120.0,ACER,6.053986398084747,531.0514384284866,1140000.0,2023.01,10.0
1397,에이서 스위프트 X 14.5 OLED Studio SFX14-71G 4050,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,외장그래픽 / RTX4050 / TGP: 50W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 76Wh / 어댑터: 100W / 충전단자: 타입C,1.55,USB-PD,28708.0,1445.0,14.5,152.0,500.0,120.0,ACER,6.418454355327798,377.78503183268674,1698970.0,2023.01,9.35483870967742
1398,에이서 스위프트 X 14.5 OLED Studio SFX14-71G 4050 32G,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4050 / TGP: 50W / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 76Wh / 어댑터: 100W / 충전단자: 타입C,1.55,USB-PD,28708.0,1445.0,14.5,152.0,500.0,120.0,ACER,6.482970484360055,350.6222577926357,1848990.0,2023.01,9.35483870967742
1399,에이서 스위프트 X 16 OLED Studio SFX16-61G 4050,미포함(프리도스),AMD / 라이젠7(Zen4) / 7840HS (3.8Hz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4050 / TGP: 80W / VRAM:6GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 76Wh / 어댑터: 135W / 충전단자: DC,1.99,USB-PD,24729.0,6051.0,16.0,138.0,500.0,120.0,ACER,6.368410859709472,344.2384248491607,1850000.0,2023.05,8.040201005025125
1400,에이서 스위프트 X SFX14-41G R7 W11,윈도우11홈,AMD / 라이젠7-4세대 / 5800U (1.9GHz) / 옥타(8)코어,PDDR4x(온보드) / 램 용량: 16GB / 4266MHz / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / TGP: 40W / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 59Wh / 어댑터: 90W / 충전단자: DC,1.39,USB-PD,18667.0,4459.0,14.0,157.0,300.0,60.0,ACER,6.123877540313297,567.0256981771571,1170000.0,2021.01,10.071942446043167
1401,에이서 스위프트 X SFX14-42G-R1M2,미포함(프리도스),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,PDDR4x(온보드) / 램 용량: 16GB / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / TGP: 40W / VRAM:4GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 59Wh / 어댑터: 90W / 충전단자: DC,1.39,USB-PD,15182.0,1022.0,14.0,157.0,300.0,60.0,ACER,5.986331531561452,604.6799526829749,990000.0,2022.01,10.071942446043167
1402,에이서 스위프트 X SFX14-51G-542Y,윈도우11홈,인텔 / 코어i5-12세대 / i5-1240P (1.7GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 59Wh / 어댑터: 100W / 충전단자: 타입C,1.4,USB-PD,17339.0,1102.0,14.0,157.0,300.0,60.0,ACER,6.006603699059606,500.5503082549672,1290000.0,2022.01,10.0
1403,에이서 스위프트 X SFX14-51G-56FV,미포함(프리도스),인텔 / 코어i5-12세대 / i5-1240P (1.7GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 512GB,배터리: 59Wh / 어댑터: 100W / 충전단자: 타입C,1.4,USB-PD,17339.0,1102.0,14.0,157.0,300.0,60.0,ACER,6.006603699059606,544.5499437064482,1103040.0,2022.01,10.0
1404,에이서 스위프트 엣지 16 OLED SFE16-43-R1XB,미포함(프리도스),AMD / 라이젠7(Zen4) / 7840U (3.3GHz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Radeon 780M,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 54Wh / 어댑터: 65W / 충전단자: 타입C,1.23,USB-PD,20251.0,2850.0,16.0,138.0,500.0,120.0,ACER,6.218967233150338,457.27700243752486,1360000.0,2023.01,13.008130081300813
1405,에이서 스위프트 엣지 16 OLED SFE16-43-R8ZU,미포함(프리도스),AMD / 라이젠7(Zen4) / 7840U (3.3GHz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,내장그래픽 / Radeon 780M,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 54Wh / 어댑터: 65W / 충전단자: 타입C,1.23,USB-PD,20251.0,2850.0,16.0,138.0,500.0,120.0,ACER,6.283483362182595,416.1247259723573,1510000.0,2023.01,13.008130081300813
1406,에이서 스위프트 엣지 OLED SFA16-41-R52D,윈도우11프로,AMD / 라이젠7 PRO-5세대 / 6850U (2.7GHz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 53.9Wh / 어댑터: 65W / 충전단자: 타입C,1.17,USB-PD,20953.0,2282.0,16.0,138.0,500.0,60.0,ACER,6.206691971156816,344.81622061982307,1890000.0,2023.01,13.675213675213676
1407,에이서 스위프트 엣지 OLED SFA16-41-R6RD,윈도우11프로,AMD / 라이젠5 PRO-5세대 / 6650U (2.9GHz) / 헥사(6)코어,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 53.9Wh / 어댑터: 65W / 충전단자: 타입C,1.17,USB-PD,16812.0,906.0,16.0,138.0,500.0,60.0,ACER,6.057965209503546,378.6228255939717,1690000.0,2022.04,13.675213675213676
1408,에이서 스위프트 엣지 OLED SFE16-42-R3TY,미포함(프리도스),AMD / 라이젠7(Zen3+) / 7735U (2.7Hz) / 옥타(8)코어,PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Radeon 680M,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 54Wh / 어댑터: 65W / 충전단자: 타입C,1.17,USB-PD,21161.0,2282.0,16.0,138.0,500.0,60.0,ACER,6.144758755523701,473.037625521455,1299000.0,2023.01,13.675213675213676
1409,에이서 프레데터 Helios 16 PH16-71 4060,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.655517590403926,317.0819103666014,2098990.0,2023.01,6.153846153846153
1410,에이서 프레데터 Helios 16 PH16-71 4060 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.720033719436183,306.8508547687755,2190000.0,2023.01,6.153846153846153
1411,에이서 프레데터 Helios 16 PH16-71 4060 64GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.8490659775007,291.4496160638596,2350000.0,2023.01,6.153846153846153
1412,에이서 프레데터 Helios 16 PH16-71 4060 W11,윈도우11홈,인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.655517590403926,323.24029093753893,2149000.0,2023.01,6.153846153846153
1413,에이서 프레데터 Helios 16 PH16-71 4060 W11 32GB램,윈도우11홈,인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.720033719436183,248.89013775689568,2790000.0,2023.01,6.153846153846153
1414,에이서 프레데터 Helios 16 PH16-71 4060 WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.655517590403926,179.87885379470072,3790000.0,2023.01,6.153846153846153
1415,에이서 프레데터 Helios 16 PH16-71 4060 WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.720033719436183,298.6681653082748,2340000.0,2023.01,6.153846153846153
1416,에이서 프레데터 Helios 16 PH16-71 4060 WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,34511.0,6982.0,16.0,138.0,500.0,240.0,ACER,6.8490659775007,285.3777490625292,2490000.0,2023.01,6.153846153846153
1417,에이서 프레데터 Helios 16 PH16-71 4070,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,6.846860393205056,338.07315570371486,2025260.0,2023.01,6.153846153846153
1418,에이서 프레데터 Helios 16 PH16-71 4070 32GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,6.911376522237314,266.84851437209704,2590000.0,2023.01,6.153846153846153
1419,에이서 프레데터 Helios 16 PH16-71 4070 64GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,7.04040878030183,253.2521143993464,2780000.0,2023.01,6.153846153846153
1420,에이서 프레데터 Helios 16 PH16-71 4070 W11,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,6.846860393205056,278.4419779342354,2548990.0,2023.01,6.153846153846153
1421,에이서 프레데터 Helios 16 PH16-71 4070 W11 32GB램,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,6.911376522237314,257.8871836655714,2770000.0,2023.01,6.153846153846153
1422,에이서 프레데터 Helios 16 PH16-71 4070 W11 64GB램,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,9755.0,16.0,138.0,500.0,240.0,ACER,7.04040878030183,247.03188702813435,2940000.0,2023.01,6.153846153846153
1423,에이서 프레데터 Helios 16 PH16-71 4080,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / 논 옵티머스,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,2.6,USB-PD,44994.0,16009.0,16.0,138.0,500.0,240.0,ACER,7.16011398663351,204.63315194722804,3499000.0,2023.01,6.153846153846153
1424,에이서 프레데터 Helios 18 PH18-71 4070,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.395575242956941,255.9284522406008,2498970.0,2023.01,5.69620253164557
1425,에이서 프레데터 Helios 18 PH18-71 4070 32GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.460091371989198,249.4243772968802,2590000.0,2023.01,5.69620253164557
1426,에이서 프레데터 Helios 18 PH18-71 4070 64GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.589123630053715,240.4789646005005,2740000.0,2023.01,5.69620253164557
1427,에이서 프레데터 Helios 18 PH18-71 4070 W11,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.395575242956941,249.92478479706685,2649000.0,2023.01,5.69620253164557
1428,에이서 프레데터 Helios 18 PH18-71 4070 WIN11 32GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.460091371989198,243.77703290525275,2740000.0,2023.01,5.69620253164557
1429,에이서 프레데터 Helios 18 PH18-71 4070 WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / 논 옵티머스,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,9755.0,18.0,122.0,300.0,165.0,ACER,6.589123630053715,231.19732035276192,2940000.0,2023.01,5.69620253164557
1430,에이서 프레데터 Helios 18 PH18-71 4080,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / 논 옵티머스,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,16009.0,18.0,122.0,500.0,240.0,ACER,6.967162169718728,193.58659428669512,3598990.0,2023.01,5.69620253164557
1431,에이서 프레데터 Helios 18 PH18-71 4080 W11,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / 논 옵티머스,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: DC,3.16,USB-PD,44994.0,16009.0,18.0,122.0,500.0,240.0,ACER,6.967162169718728,165.88481356473162,4290000.0,2023.01,5.69620253164557
