,No,Name,운영체제(OS),CPU,CPU_Launch_Date,램,그래픽,저장장치,파워,inch,무게(kg),inch_per_kg,PD충전,CPU_Score,GPU_Score,ppi,Screen_Brightness,Screen_Refresh_Rate,Display_Point,Manufacturer,Value_Point,Value_for_Money_Point,Price_won
743,19105454,MSI GP시리즈 Vector GP77 13VF QHD WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 16GB / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,5.917325781,311.2760078,1990990
744,19105451,MSI GP시리즈 Vector GP77 13VF QHD WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,5.98184191,297.4412963,2101100
745,19105442,MSI GP시리즈 Vector GP77 13VF QHD WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,6.110874168,259.9387538,2440890
746,19053896,MSI GP시리즈 Vector GP77 13VG QHD,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 16GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,5.98034231,296.6866419,2015710
747,19104872,MSI GP시리즈 Vector GP77 13VG QHD 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,6.432255133,269.1320139,2390000
748,19104878,MSI GP시리즈 Vector GP77 13VG QHD 64GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,6.561287391,261.9276404,2505000
749,19105004,MSI GP시리즈 Vector GP77 13VG QHD WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 16GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,5.98034231,283.5642801,2198990
750,19104914,MSI GP시리즈 Vector GP77 13VG QHD WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,6.044858439,276.3060711,2277740
751,19104899,MSI GP시리즈 Vector GP77 13VG QHD WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,28708,1445,127,500,240,6.679933665,MSI,6.303022929,262.7518573,2488850
752,19053977,MSI GP시리즈 Vector GP77 13VG-i9 QHD,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 16GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,6.126098582,207.0677229,2958500
753,19120679,MSI GP시리즈 Vector GP77 13VG-i9 QHD 32GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,6.06148248,205.6133813,2948000
754,19120685,MSI GP시리즈 Vector GP77 13VG-i9 QHD 64GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,6.319646969,209.2605263,3019990
755,19120757,MSI GP시리즈 Vector GP77 13VG-i9 QHD WIN11,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 16GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,5.996966351,213.4159321,2899990
756,19120715,MSI GP시리즈 Vector GP77 13VG-i9 QHD WIN11 32GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,6.06148248,205.4746789,3039990
757,19120697,MSI GP시리즈 Vector GP77 13VG-i9 QHD WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 65Wh / 어댑터: 240W / 충전단자: 전용포트,17.3,2.8,6.178571429,USB-PD,30294,1445,127,500,240,6.679933665,MSI,6.190514738,201.7643868,3158190
758,20522777,MSI GP시리즈 Vector GP78 HX 13VH-i9 QHD,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,16009,130,400,240,6.532338308,MSI,6.804077144,192.291394,3538420
759,20698532,MSI GP시리즈 Vector GP78 HX 13VH-i9 QHD 64GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,16009,130,400,240,6.532338308,MSI,6.933109402,189.3469614,3661590
760,20698799,MSI GP시리즈 Vector GP78 HX 13VH-i9 QHD WIN11,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,16009,130,400,240,6.532338308,MSI,6.804077144,190.6758532,3658400
761,20699003,MSI GP시리즈 Vector GP78 HX 13VH-i9 QHD WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4080 / TGP: 175W / VRAM:12GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,16009,130,400,240,6.532338308,MSI,6.933109402,202.2346504,3518250
762,24702674,MSI GP시리즈 Vector GP78 HX 13VI-i9 QHD,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4090 / TGP: 175W / VRAM:16GB / MUX 스위치,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,17317,130,400,240,6.532338308,MSI,6.971659608,145.8506194,4780000
763,27756338,MSI GP시리즈 Vector GP78 HX 13VI-i9 QHD 64GB램,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4090 / TGP: 175W / VRAM:16GB / MUX 스위치,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,17317,130,400,240,6.532338308,MSI,7.100691866,143.4367297,4950400
764,27484778,MSI GP시리즈 Vector GP78 HX 13VI-i9 QHD WIN11,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 32GB / 램 교체: 가능,외장그래픽 / RTX4090 / TGP: 175W / VRAM:16GB / MUX 스위치,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,17317,130,400,240,6.532338308,MSI,6.971659608,143.0791347,4962590
765,27484796,MSI GP시리즈 Vector GP78 HX 13VI-i9 QHD WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / 24코어(8P+16E),2023.01,DR5 / 램 용량: 64GB / 램 교체: 가능,외장그래픽 / RTX4090 / TGP: 175W / VRAM:16GB / MUX 스위치,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 90Wh / 어댑터: 330W / 충전단자: 전용포트,17,3,5.666666667,USB-PD,48175,17317,130,400,240,6.532338308,MSI,7.100691866,143.1591102,5050000
766,15179723,MSI GS시리즈 GS66 Stealth 11UG QHD,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.285384289,210.2135214,2990000
767,15938372,MSI GS시리즈 GS66 Stealth 11UG QHD 32GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.349900418,203.5224493,3120000
768,15938378,MSI GS시리즈 GS66 Stealth 11UG QHD 64GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.478932676,189.9980257,3410000
769,15381938,MSI GS시리즈 GS66 Stealth 11UG QHD W10,윈도우10,인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.285384289,216.7373893,2990000
770,15938417,MSI GS시리즈 GS66 Stealth 11UG QHD WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.285384289,208.1253076,3110000
771,15938384,MSI GS시리즈 GS66 Stealth 11UG QHD WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.349900418,199.0564394,3280000
772,15938387,MSI GS시리즈 GS66 Stealth 11UG QHD WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,165,6.16708126,MSI,6.478932676,185.6427701,3580000
773,14702978,MSI GS시리즈 GS66 Stealth 11UG WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,300,6.91708126,MSI,6.510384289,197.2843724,3390000
774,14800808,MSI GS시리즈 GS66 Stealth 11UG WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,300,6.91708126,MSI,6.574900418,182.6361227,3690000
775,14800880,MSI GS시리즈 GS66 Stealth 11UG WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,8599,141,300,300,6.91708126,MSI,6.703932676,181.1873696,3790000
776,14724887,MSI GS시리즈 GS66 Stealth 11UH-i7 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3080 / TGP: 95W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,15.6,2.1,7.428571429,USB-PD,20824,9952,141,300,300,6.91708126,MSI,6.550157351,172.3725619,3890000
777,15200882,MSI GS시리즈 GS76 Stealth 11UG,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.388691605,228.9853622,2790000
778,15392885,MSI GS시리즈 GS76 Stealth 11UG 32GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.453207734,223.2943853,2890000
779,15392990,MSI GS시리즈 GS76 Stealth 11UG 64GB램,미포함(프리도스),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.582239992,220.1418058,2990000
780,14793293,MSI GS시리즈 GS76 Stealth 11UG W10,윈도우10,인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.388691605,228.1675573,2890000
781,15392897,MSI GS시리즈 GS76 Stealth 11UG WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.388691605,228.1675573,2890000
782,15392951,MSI GS시리즈 GS76 Stealth 11UG WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.453207734,222.5244046,2990000
783,15393149,MSI GS시리즈 GS76 Stealth 11UG WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.582239992,212.3303223,3190000
784,18461828,MSI GS시리즈 GS76 Stealth 11UG WIN11,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.388691605,228.1675573,2890000
785,18461870,MSI GS시리즈 GS76 Stealth 11UG WIN11 32GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.453207734,222.5244046,2990000
786,18461891,MSI GS시리즈 GS76 Stealth 11UG WIN11 64GB램,윈도우11(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,8599,127,300,300,6.568822554,MSI,6.582239992,212.3303223,3190000
787,15500192,MSI GS시리즈 GS76 Stealth 11UG-i9 WIN10,윈도우10(설치),인텔 / 코어i9-11세대 / i9-11900H (2.5GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,21016,8599,127,300,300,6.568822554,MSI,6.58435246,228.6233493,2970000
788,17680769,MSI GS시리즈 GS76 Stealth 11UG-i9 WIN10 64GB램,윈도우10(설치),인텔 / 코어i9-11세대 / i9-11900H (2.5GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,21016,8599,127,300,300,6.568822554,MSI,6.713384718,210.4509316,3280000
789,14788988,MSI GS시리즈 GS76 Stealth 11UH-i7 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3080 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,9952,127,300,300,6.568822554,MSI,6.428464666,160.7116167,4090000
790,15813869,MSI GS시리즈 GS76 Stealth 11UH-i7 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3080 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,9952,127,300,300,6.568822554,MSI,6.492980795,152.4173896,4350000
791,15813887,MSI GS시리즈 GS76 Stealth 11UH-i7 WIN10 64GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-11800H (2.3GHz) / 옥타(8)코어,2021.05,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3080 / TGP: 95W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 99.9Wh / 어댑터: 230W / 충전단자: DC,17.3,2.45,7.06122449,USB-PD,20824,9952,127,300,300,6.568822554,MSI,6.622013053,150.5002967,4490000
